代码,名称,最新价,涨跌幅,市盈率-动态,市净率,总市值
600707,彩虹股份,5.91,-0.17,23.48,0.97,21207383316.0
600860,京城股份,11.84,-0.17,-205.71,6.05,6482234098.0
002591,恒大高新,6.05,-0.17,-186.58,2.77,1816206878.0
600787,中储股份,5.94,-0.17,15.53,0.93,12890272717.0
600335,国机汽车,6.0,-0.17,21.09,0.78,8974732152.0
002585,双星新材,5.75,-0.17,-21.95,0.75,6562605019.0
600238,*ST椰岛,5.89,-0.17,-83.73,28.51,2639898000.0
000619,海螺新材,5.92,-0.17,-45.03,1.02,2611719480.0
003023,彩虹集团,22.06,-0.18,19.82,1.49,2323835696.0
601702,华峰铝业,17.06,-0.18,14.93,2.93,17034932036.0
301290,东星医疗,27.35,-0.18,45.22,1.24,2739740685.0
920112,巴兰仕,39.24,-0.18,21.47,4.01,3329514000.0
301357,北方长龙,157.9,-0.18,-6872.65,13.36,15032080000.0
600754,锦江酒店,22.22,-0.18,31.99,1.53,23718045825.0
002007,华兰生物,16.25,-0.18,28.78,2.47,29696170823.0
002552,宝鼎科技,17.1,-0.18,150.93,3.81,6634549160.0
000695,滨海能源,11.13,-0.18,-33.32,20.58,2472502109.0
600050,中国联通,5.52,-0.18,13.59,1.02,172579627805.0
002434,万里扬,10.24,-0.19,24.3,2.28,13441024000.0
002712,思美传媒,5.28,-0.19,-126.02,2.1,2873778325.0
603726,朗迪集团,25.85,-0.19,26.47,3.67,4799083520.0
920227,美登科技,58.88,-0.19,59.16,5.85,2292875520.0
002388,ST新亚,5.18,-0.19,202.07,2.69,2645413568.0
920118,太湖远大,26.43,-0.19,48.9,2.42,1345181280.0
300435,中泰股份,21.39,-0.19,30.63,2.65,8250401070.0
002593,日上集团,5.13,-0.19,48.75,1.72,4123791689.0
603106,恒银科技,10.01,-0.2,182.0,3.99,5210405200.0
300298,三诺生物,19.7,-0.2,30.55,3.43,11037265928.0
600706,曲江文旅,10.08,-0.2,-92.61,3.98,2571002633.0
600966,博汇纸业,5.04,-0.2,37.42,0.98,6737695212.0
002634,棒杰股份,4.94,-0.2,-7.57,15.13,2269201414.0
300796,贝斯美,9.83,-0.2,51.14,2.06,3550034432.0
688570,天玛智控,19.73,-0.2,61.45,2.0,8543090000.0
301168,通灵股份,39.68,-0.2,76.04,2.22,4761600000.0
603205,健尔康,28.17,-0.21,45.64,3.08,4394520000.0
000989,九芝堂,9.73,-0.21,28.96,2.29,8328315777.0
002078,太阳纸业,14.24,-0.21,11.18,1.31,39794180095.0
002438,江苏神通,13.96,-0.21,23.56,1.98,7085222956.0
600369,西南证券,4.72,-0.21,37.06,1.22,31364915065.0
002774,快意电梯,9.45,-0.21,46.71,2.69,3181700655.0
920790,联迪信息,41.94,-0.21,163.59,10.1,3311876819.0
601515,东峰集团,4.82,-0.21,-73.26,1.75,8982799507.0
603055,台华新材,8.88,-0.22,12.16,1.57,7905799123.0
603995,甬金股份,18.55,-0.22,11.18,1.21,6782211266.0
002441,众业达,9.15,-0.22,19.12,1.1,4982574022.0
920866,绿亨科技,9.22,-0.22,50.86,2.21,1661498398.0
920690,捷众科技,31.89,-0.22,34.5,3.76,2114307000.0
600386,北巴传媒,4.45,-0.22,280.15,2.02,3588480000.0
603193,润本股份,27.19,-0.22,29.33,5.25,11000892208.0
603858,步长制药,17.84,-0.22,14.99,1.75,18813501005.0
002991,甘源食品,53.95,-0.22,33.7,3.09,5028994082.0
601279,英利汽车,4.45,-0.22,-98.18,1.67,7056747633.0
300351,永贵电器,18.46,-0.22,65.37,2.89,7160200356.0
002389,航天彩虹,22.6,-0.22,-22730.1,2.79,22259102075.0
920023,田野股份,4.33,-0.23,43.29,1.17,1417226320.0
002110,三钢闽光,4.32,-0.23,38.1,0.54,10493609301.0
300937,药易购,26.25,-0.23,-164.9,3.02,2511250403.0
600578,京能电力,4.39,-0.23,7.54,1.3,29389386256.0
600905,三峡能源,4.33,-0.23,16.22,1.4,123784525115.0
002641,公元股份,4.33,-0.23,58.98,0.98,5321976461.0
002061,浙江交科,4.29,-0.23,10.51,0.74,11456665635.0
600233,圆通速递,17.66,-0.23,16.51,1.87,60442053680.0
000609,ST中迪,4.29,-0.23,-7.57,22.31,1283849089.0
600383,金地集团,4.29,-0.23,-2.62,0.35,19367563524.0
300135,宝利国际,4.39,-0.23,-293.93,4.27,4045824000.0
301298,东利机械,16.34,-0.24,25.78,2.6,2398712000.0
002385,大北农,4.16,-0.24,38.01,2.04,17888326830.0
920748,路桥信息,42.2,-0.24,-65.5,12.61,3238428000.0
688339,亿华通-U,29.39,-0.24,-20.83,2.84,6808254661.0
000637,茂化实华,4.24,-0.24,-13.33,3.9,2204271509.0
600888,新疆众和,8.45,-0.24,15.15,1.07,11861366493.0
002162,悦心健康,4.23,-0.24,1100.24,4.74,3890335082.0
600241,时代万恒,8.17,-0.24,284.0,2.05,2404448280.0
603439,贵州三力,12.34,-0.24,30.44,3.42,5056959345.0
920271,邦德股份,16.55,-0.24,22.98,3.72,2165120650.0
301281,科源制药,32.67,-0.24,41.44,2.56,3537834300.0
000888,峨眉山Ａ,12.34,-0.24,26.8,2.49,6502107679.0
300317,珈伟新能,4.21,-0.24,-118.1,2.21,3495093185.0
603065,宿迁联盛,8.36,-0.24,113.34,1.73,3502568902.0
000607,华媒控股,4.21,-0.24,-40.27,2.75,4284510306.0
603926,铁流股份,16.84,-0.24,40.5,2.34,3952627729.0
000635,英 力 特,8.38,-0.24,-10.61,2.02,3302839761.0
688173,希荻微,16.22,-0.25,-74.59,4.55,6666542412.0
603599,广信股份,11.87,-0.25,15.41,1.1,10804897125.0
601568,北元集团,3.97,-0.25,57.03,1.39,15769722229.0
603629,利通电子,24.08,-0.25,61.27,3.63,6259114400.0
301048,金鹰重工,11.92,-0.25,33.57,2.35,6357334128.0
002551,尚荣医疗,3.93,-0.25,-214.15,1.27,3322793692.0
300629,新劲刚,19.72,-0.25,326.13,2.92,4958069921.0
300941,创识科技,23.56,-0.25,377.81,3.8,4823910000.0
002573,清新环境,3.94,-0.25,224.16,0.94,5576152291.0
603333,尚纬股份,8.04,-0.25,-79.01,2.43,4997081791.0
003000,劲仔食品,12.08,-0.25,24.32,3.98,5446801441.0
002996,顺博合金,7.86,-0.25,14.89,1.67,5261771527.0
002693,*ST双成,7.58,-0.26,-85.11,8.38,3143348305.0
600817,宇通重工,11.63,-0.26,26.13,2.55,6202329544.0
920964,润农节水,7.81,-0.26,193.5,2.29,2040034480.0
000547,航天发展,7.78,-0.26,-16.43,2.58,12436083133.0
300800,力合科技,11.59,-0.26,91.03,1.37,2744036810.0
603368,柳药集团,18.82,-0.26,8.71,0.98,7474718792.0
603819,神力股份,11.33,-0.26,156.59,3.11,2466883019.0
688468,科美诊断,7.73,-0.26,63.69,2.23,3100564840.0
600822,上海物贸,10.94,-0.27,182.65,4.45,5425943679.0
601929,吉视传媒,3.67,-0.27,-27.58,2.5,12807522577.0
600421,*ST华嵘,7.37,-0.27,-203.17,305.89,1441572000.0
301665,泰禾股份,29.08,-0.27,35.92,3.83,13086000000.0
002822,*ST中装,3.71,-0.27,-4.5,2.58,3565600096.0
002350,北京科锐,7.46,-0.27,119.05,2.47,4045791878.0
002498,汉缆股份,3.72,-0.27,21.47,1.48,12375681120.0
688455,科捷智能,14.88,-0.27,-36.09,3.03,2691035605.0
002390,信邦制药,3.72,-0.27,33.73,1.08,7231128949.0
002122,汇洲智能,3.68,-0.27,193.95,3.43,7365522116.0
688366,昊海生科,50.96,-0.27,28.08,2.11,11852332601.0
300254,仟源医药,10.64,-0.28,3578.18,9.16,2725633510.0
300966,共同药业,21.49,-0.28,-111.07,3.05,2477390345.0
300407,凯发电气,10.74,-0.28,84.35,1.8,3417473295.0
600339,中油工程,3.62,-0.28,21.5,0.75,20210993845.0
002707,众信旅游,6.99,-0.29,84.91,7.62,6869178081.0
603126,中材节能,6.84,-0.29,-102.12,2.07,4175820000.0
603707,健友股份,10.28,-0.29,29.01,2.53,16608727481.0
002451,摩恩电气,6.76,-0.29,260.81,3.85,2978929200.0
000605,渤海股份,6.9,-0.29,86.32,1.14,2433344340.0
301588,美新科技,19.65,-0.3,52.26,2.51,2335751366.0
300942,易瑞生物,10.09,-0.3,873.51,4.93,4087142245.0
301170,锡南科技,26.85,-0.3,25.25,1.54,2685000000.0
920425,乐创技术,23.3,-0.3,45.25,6.54,1652821568.0
300389,艾比森,16.58,-0.3,26.35,4.12,6119683256.0
002204,大连重工,6.54,-0.3,20.23,1.67,12631160009.0
920665,科强股份,13.29,-0.3,39.11,2.43,1727567100.0
920021,流金科技,6.67,-0.3,888.74,3.23,2061029887.0
601377,兴业证券,6.56,-0.3,21.3,1.03,56652076649.0
300437,清水源,9.55,-0.31,-46.79,1.72,2410638800.0
603150,万朗磁塑,38.55,-0.31,25.3,1.97,3295369650.0
301560,众捷汽车,35.22,-0.31,49.79,4.52,4282752000.0
688298,东方生物,25.43,-0.31,-15.72,0.79,5126688000.0
001376,百通能源,12.69,-0.31,29.59,5.05,5848821000.0
300366,ST创意,6.43,-0.31,-17.45,2.26,3906714645.0
301040,中环海陆,22.69,-0.31,-26.7,3.01,2269021987.0
920242,建邦科技,32.62,-0.31,21.73,3.39,2147170725.0
002198,嘉应制药,6.45,-0.31,81.5,4.57,3273438520.0
000498,山东路桥,6.27,-0.32,4.73,0.61,9733803854.0
600272,开开实业,12.63,-0.32,140.55,4.28,3317294065.0
300837,浙矿股份,25.24,-0.32,36.75,1.85,2524044321.0
000531,穗恒运Ａ,6.24,-0.32,14.99,0.96,6498344312.0
003032,*ST传智,6.21,-0.32,-173.48,1.99,2499198975.0
002761,浙江建投,9.3,-0.32,30.11,1.5,10060629776.0
000978,桂林旅游,6.23,-0.32,182.1,2.7,2916449900.0
603790,雅运股份,21.49,-0.32,45.34,3.33,4112326400.0
002258,利尔化学,12.6,-0.32,18.64,1.31,10085509073.0
002301,齐心集团,6.32,-0.32,26.05,1.49,4558666137.0
603768,常青股份,11.98,-0.33,-69.44,1.18,2850711167.0
002415,海康威视,33.25,-0.33,26.93,4.07,304731979038.0
300616,尚品宅配,12.15,-0.33,-16.91,0.87,2727869157.0
300610,晨化股份,11.93,-0.33,24.56,2.22,2565045201.0
600611,大众交通,6.06,-0.33,94.18,1.41,14326584556.0
603115,海星股份,18.11,-0.33,33.03,2.21,4380635144.0
600182,S佳通,15.25,-0.33,45.67,4.88,5185000000.0
002943,宇晶股份,36.09,-0.33,314.29,8.41,7414985030.0
002745,木林森,9.15,-0.33,44.2,1.02,13580122551.0
002391,长青股份,6.11,-0.33,46.94,0.93,3969010481.0
600131,国网信通,18.31,-0.33,41.31,3.57,21966954112.0
301626,苏州天脉,120.0,-0.33,73.48,9.1,13881600000.0
300140,节能环境,6.07,-0.33,17.26,1.35,18811336787.0
002792,通宇通讯,18.22,-0.33,219.5,3.4,9564286639.0
603169,兰石重装,8.7,-0.34,104.59,3.39,11364738643.0
002734,利民股份,20.73,-0.34,17.12,2.67,9205697512.0
300175,ST朗源,5.94,-0.34,-267.51,5.43,2796552000.0
600693,东百集团,5.94,-0.34,36.1,1.45,5166886701.0
688338,赛科希德,26.18,-0.34,28.95,1.69,2778808032.0
600389,江山股份,26.53,-0.34,16.88,2.99,11425144500.0
601390,中国中铁,5.79,-0.34,6.06,0.46,143250441641.0
300694,蠡湖股份,11.78,-0.34,92.17,1.84,2536433989.0
605081,*ST太和,11.9,-0.34,-11.81,1.47,1347640157.0
001336,楚环科技,23.08,-0.35,69.84,2.33,1855020380.0
300191,潜能恒信,19.78,-0.35,-113.81,6.01,6329600000.0
000510,新金路,5.65,-0.35,-27.33,2.94,3664271278.0
002124,天邦食品,2.86,-0.35,9.03,1.58,6354730760.0
000903,ST云动,2.83,-0.35,-19.16,3.66,5475940790.0
301062,上海艾录,8.63,-0.35,639.81,2.48,3730552124.0
603348,文灿股份,23.0,-0.35,275.86,1.68,7232975416.0
603102,百合股份,42.55,-0.35,18.94,1.63,2723200000.0
600981,苏豪汇鸿,2.86,-0.35,29.0,1.25,6413358929.0
002657,中科金财,31.52,-0.35,-63.09,6.12,10718438882.0
002321,华英农业,2.85,-0.35,-147.32,6.46,6078736702.0
600639,浦东金桥,11.06,-0.36,35.41,0.9,12413886597.0
600271,航天信息,8.27,-0.36,-25.36,1.12,15323355956.0
603588,高能环境,8.35,-0.36,12.66,1.35,12719007716.0
300562,乐心医疗,13.95,-0.36,36.05,3.01,3049288483.0
000026,飞亚达,16.44,-0.36,40.46,2.0,6670760275.0
002221,东华能源,8.22,-0.36,97.59,1.17,12955770245.0
301136,招标股份,11.18,-0.36,-124.46,2.14,3076789888.0
300639,凯普生物,5.58,-0.36,-20.13,0.93,3607473761.0
000708,中信特钢,13.9,-0.36,12.54,1.72,70155493823.0
000039,中集集团,8.24,-0.36,17.38,0.92,44434367972.0
600847,万里股份,11.2,-0.36,-45.95,3.25,1716818880.0
002856,美芝股份,10.64,-0.37,-20.71,15.41,1439728277.0
301601,惠通科技,32.13,-0.37,137.84,3.51,4513622400.0
300264,佳创视讯,5.37,-0.37,-155.79,117.53,2313704872.0
300845,捷安高科,10.88,-0.37,1290.33,2.81,2230973452.0
300522,世名科技,13.37,-0.37,141.82,5.38,4311176649.0
000881,中广核技,8.02,-0.37,-37.98,1.48,7582315036.0
002114,罗平锌电,8.07,-0.37,-14.15,3.07,2609799805.0
601788,光大证券,18.66,-0.37,25.56,1.44,86037297344.0
300314,戴维医疗,13.56,-0.37,38.3,3.26,3905280000.0
603325,博隆技术,84.01,-0.38,13.86,2.56,6721136040.0
300406,九强生物,13.19,-0.38,22.07,1.98,7733410803.0
002666,德联集团,5.3,-0.38,35.18,1.19,4176396295.0
920304,迪尔化工,13.15,-0.38,39.67,4.29,2134087200.0
000718,苏宁环球,2.61,-0.38,28.84,0.84,7920400962.0
600250,南京商旅,10.39,-0.38,203.29,5.27,3227070403.0
920002,万达轴承,105.32,-0.38,70.64,6.78,4792372590.0
002863,今飞凯达,5.21,-0.38,34.46,1.11,3123309316.0
002827,高争民爆,39.62,-0.38,79.31,11.31,10976562520.0
002539,云图控股,10.55,-0.38,12.47,1.4,12741485689.0
600239,云南城投,2.6,-0.38,-55.34,3.26,4174785963.0
603838,*ST四通,7.8,-0.38,-77.04,2.61,2496124800.0
920039,国义招标,12.68,-0.39,48.87,3.73,1950437600.0
300187,永清环保,5.07,-0.39,22.82,2.96,3273304377.0
920260,中寰股份,12.66,-0.39,41.32,3.1,1310943000.0
002722,物产金轮,15.47,-0.39,28.39,1.23,3433141539.0
300737,科顺股份,5.06,-0.39,59.81,1.24,5616448230.0
603107,上海汽配,15.52,-0.39,31.36,2.54,5235439200.0
300225,*ST金泰,5.13,-0.39,140.03,2.86,2438953797.0
000926,福星股份,2.55,-0.39,-3.09,0.46,4062060174.0
603018,华设集团,7.66,-0.39,25.92,1.01,5237880447.0
300519,新光药业,15.44,-0.39,38.71,3.03,2470400000.0
301439,泓淋电力,14.89,-0.4,31.33,1.99,5793725936.0
601155,新城控股,14.99,-0.4,18.89,0.55,33811786611.0
300130,新国都,27.26,-0.4,28.07,3.54,15464574093.0
920802,保丽洁,17.39,-0.4,83.53,3.34,1426124163.0
600739,辽宁成大,12.52,-0.4,13.35,0.64,19151966896.0
300386,飞天诚信,17.22,-0.4,593.82,4.89,7198717680.0
002299,圣农发展,17.35,-0.4,11.85,1.94,21569178118.0
300281,金明精机,7.4,-0.4,213.65,2.46,3100034492.0
002408,齐翔腾达,4.98,-0.4,305.72,1.23,14157364051.0
600081,东风科技,12.49,-0.4,80.21,1.49,6907296863.0
002575,群兴玩具,7.38,-0.4,-133.33,5.5,4549770000.0
002672,东江环保,4.81,-0.41,-9.56,1.6,5316280408.0
688057,金达莱,12.25,-0.41,26.6,1.05,3381000000.0
002793,罗欣药业,4.88,-0.41,149.97,3.76,5307431812.0
601798,蓝科高新,9.81,-0.41,83.02,2.77,3477921622.0
600080,金花股份,7.24,-0.41,218.12,1.74,2702476863.0
301559,中集环科,17.05,-0.41,81.71,2.27,10230000000.0
003035,南网能源,4.86,-0.41,43.06,2.69,18409090905.0
600609,金杯汽车,4.81,-0.41,30.49,4.19,6274926664.0
600955,维远股份,14.36,-0.42,-23.57,0.94,7898000000.0
301287,康力源,38.39,-0.42,43.7,2.26,2559461300.0
603577,汇金通,9.45,-0.42,26.08,1.67,3204864495.0
001313,粤海饲料,7.12,-0.42,699.02,1.99,4984000000.0
000933,神火股份,21.19,-0.42,12.51,2.13,47663738557.0
300801,泰和科技,25.95,-0.42,50.28,2.29,5668258500.0
600918,中泰证券,7.07,-0.42,34.4,1.29,48936159220.0
002519,银河电子,4.71,-0.42,-92.06,2.3,5305489530.0
002431,棕榈股份,2.38,-0.42,-7.89,3.11,4314502711.0
600992,贵绳股份,13.82,-0.43,-43.78,2.39,3387143800.0
601198,东兴证券,11.59,-0.43,22.87,1.29,37464043577.0
600626,申达股份,4.59,-0.43,-56.51,1.91,6062218022.0
300048,合康新能,6.79,-0.44,53.79,4.18,7657489429.0
002004,华邦健康,4.53,-0.44,11.54,0.96,8969033935.0
301098,金埔园林,9.0,-0.44,193.24,1.28,1655417007.0
601872,招商轮船,9.06,-0.44,17.22,1.81,73155318828.0
002742,*ST三圣,4.55,-0.44,-7.5,-3.57,1965600000.0
300302,同有科技,20.21,-0.44,-263.48,9.26,9685921358.0
300040,九洲集团,6.72,-0.44,49.54,1.66,4242339851.0
920454,同心传动,18.23,-0.44,67.28,6.07,1915973000.0
301151,冠龙节能,20.46,-0.44,92.53,1.68,3457823886.0
603885,吉祥航空,13.16,-0.45,28.43,3.14,28741509327.0
300119,瑞普生物,22.05,-0.45,19.97,2.25,10247841267.0
300929,华骐环保,11.01,-0.45,164.26,1.8,1454783846.0
300561,*ST汇科,15.42,-0.45,691.91,8.4,5059424975.0
301359,东南电子,19.96,-0.45,55.56,2.87,2398712960.0
600178,东安动力,13.27,-0.45,789.32,2.43,6190138656.0
600379,宝光股份,13.36,-0.45,59.27,5.7,4411492895.0
002219,新里程,2.21,-0.45,503.7,3.73,7486113674.0
300198,ST纳川,2.19,-0.45,-14.73,44.95,2259091303.0
300597,吉大通信,8.94,-0.45,-77.71,2.54,2436776068.0
000912,泸天化,4.32,-0.46,73.46,1.05,6773760000.0
920599,同力股份,19.36,-0.46,13.94,2.91,8954484000.0
002673,西部证券,8.57,-0.46,24.4,1.31,38304315212.0
300070,碧水源,4.37,-0.46,-74.03,0.58,15837794916.0
002037,保利联合,10.82,-0.46,-43.64,2.74,5235620184.0
601990,南京证券,8.49,-0.47,25.21,1.74,31297205179.0
603499,翔港科技,17.1,-0.47,33.04,6.04,5174364069.0
002877,智能自控,8.52,-0.47,74.37,2.57,3031788281.0
600871,石化油服,2.1,-0.47,40.44,4.28,39809796249.0
301469,恒达新材,27.32,-0.47,35.7,1.79,2444593600.0
603057,紫燕食品,19.04,-0.47,37.64,4.13,7873301800.0
920378,泰德股份,10.6,-0.47,71.66,4.38,1648575600.0
600592,龙溪股份,25.29,-0.47,78.01,4.03,10104709811.0
300732,设研院,8.39,-0.47,-61.58,1.07,3108999004.0
600875,东方电气,20.99,-0.47,19.0,1.71,72590983243.0
920819,颖泰生物,4.21,-0.47,168.75,1.01,5160618000.0
301130,西点药业,29.7,-0.47,45.54,2.49,2271892145.0
002056,横店东磁,21.38,-0.47,17.05,3.54,34779104142.0
300861,美畅股份,16.62,-0.48,65.95,1.78,11165988113.0
300144,宋城演艺,8.29,-0.48,27.21,2.72,21740839523.0
001696,宗申动力,24.93,-0.48,28.23,5.45,28545521116.0
603231,索宝蛋白,18.74,-0.48,18.41,1.87,3587943628.0
688488,艾迪药业,14.64,-0.48,335.13,6.22,6160260309.0
000825,太钢不锈,4.15,-0.48,30.08,0.72,23639428353.0
600768,宁波富邦,12.43,-0.48,85.87,4.37,1662477696.0
603390,通达电气,12.33,-0.48,68.32,2.7,4335868963.0
920957,汉维科技,14.37,-0.48,-964.67,3.98,1541920170.0
000036,华联控股,4.16,-0.48,1434.41,1.16,5839885896.0
600119,长江投资,8.21,-0.48,-156.11,24.12,2998869738.0
000532,华金资本,14.41,-0.48,68.45,3.31,4967247179.0
600518,康美药业,2.02,-0.49,826.39,3.88,27934371314.0
688459,哈铁科技,10.18,-0.49,72.94,1.45,4886400000.0
001255,博菲电气,32.55,-0.49,154.06,3.62,2645794200.0
605366,宏柏新材,6.09,-0.49,-74.41,1.93,3959376321.0
001217,华尔泰,12.26,-0.49,69.38,1.8,4068726200.0
600360,*ST华微,8.1,-0.49,36.35,2.28,7778391962.0
605133,嵘泰股份,38.28,-0.49,55.39,2.9,10825836342.0
603566,普莱柯,14.09,-0.49,20.98,1.92,4876017427.0
600749,西藏旅游,18.13,-0.49,982.9,3.94,4114884823.0
300041,回天新材,12.09,-0.49,23.73,2.46,6763559744.0
300009,安科生物,10.18,-0.49,23.23,4.29,17026266406.0
600230,沧州大化,12.28,-0.49,108.68,1.27,5083441264.0
000738,航发控制,19.86,-0.5,42.33,2.1,26119554260.0
600818,中路股份,10.04,-0.5,-194.2,5.66,3227337016.0
002339,积成电子,7.93,-0.5,-33.14,2.3,3997451733.0
600736,苏州高新,5.97,-0.5,19.57,0.94,6873218655.0
000882,华联股份,2.0,-0.5,-120.01,0.8,5474703894.0
601555,东吴证券,9.88,-0.5,12.71,1.15,49090784030.0
603355,莱克电气,22.07,-0.5,14.8,2.41,12656745974.0
600633,浙数文化,13.85,-0.5,23.27,1.75,17562831437.0
603028,赛福天,7.99,-0.5,371.97,4.46,2293449600.0
920806,云星宇,14.07,-0.5,79.44,2.83,4231364905.0
300824,北鼎股份,11.85,-0.5,34.63,5.36,3867148932.0
600510,黑牡丹,7.89,-0.5,71.84,0.77,8142680856.0
002615,哈尔斯,7.87,-0.51,20.08,2.11,3669527051.0
603000,人民网,19.37,-0.51,-2094.1,5.9,21417235755.0
002452,长高电新,7.81,-0.51,22.96,1.95,4844793584.0
301515,港通医疗,21.35,-0.51,-127.02,1.75,2135000000.0
603165,荣晟环保,13.57,-0.51,16.08,1.87,3699517423.0
920436,大地电气,17.71,-0.51,-61.52,4.39,1673169960.0
600879,航天电子,11.63,-0.51,110.46,1.85,38370851254.0
300396,迪瑞医疗,13.71,-0.51,-66.03,1.91,3738719207.0
300342,天银机电,17.7,-0.51,211.28,4.82,7523121500.0
000862,银星能源,5.84,-0.51,16.21,1.21,5360855425.0
001202,炬申股份,15.56,-0.51,31.78,3.27,2593713672.0
603967,中创物流,11.71,-0.51,14.33,1.77,4059467174.0
600881,亚泰集团,1.91,-0.52,-3.75,3.29,6173408387.0
300542,新晨科技,19.25,-0.52,-221.24,10.43,5747278056.0
300880,迦南智能,19.3,-0.52,28.63,3.6,3766149504.0
688517,金冠电气,15.37,-0.52,24.8,2.68,2099744638.0
301390,经纬股份,34.4,-0.52,84.67,2.14,2064000000.0
603818,曲美家居,3.84,-0.52,-28.13,1.19,2636328403.0
688105,诺唯赞,22.35,-0.53,1420.32,2.31,8889367058.0
301429,森泰股份,18.85,-0.53,35.73,1.66,2228447000.0
688586,江航装备,11.32,-0.53,122.37,3.64,8957959246.0
300122,智飞生物,20.48,-0.53,-41.05,1.62,49024814019.0
002560,通达股份,7.51,-0.53,31.91,1.51,3948296661.0
688050,爱博医疗,71.66,-0.53,32.49,4.97,13859271521.0
600864,哈投股份,7.46,-0.53,20.42,1.18,15521056079.0
605066,天正电气,7.49,-0.53,23.08,2.15,3780578436.0
603273,天元智能,18.6,-0.53,114.48,4.52,3986229240.0
600833,第一医药,13.14,-0.53,104.51,2.65,2931354600.0
603586,金麒麟,18.94,-0.53,17.24,1.62,3713239653.0
000570,苏常柴Ａ,5.66,-0.53,27.2,1.14,3994219590.0
000953,河化股份,7.3,-0.54,348.17,17.87,2672692024.0
300900,广联航空,18.4,-0.54,48.96,4.13,5467581510.0
002982,湘佳股份,14.76,-0.54,256.43,1.91,2999142953.0
300712,永福股份,25.85,-0.54,77.54,3.77,4848065005.0
000590,启迪药业,11.13,-0.54,-77.62,4.59,2665315202.0
920221,易实精密,18.4,-0.54,32.41,5.42,2135136000.0
002120,韵达股份,7.31,-0.54,20.04,1.05,21193153601.0
003038,鑫铂股份,16.65,-0.54,55.0,1.34,4057534487.0
603987,康德莱,9.0,-0.55,15.72,1.51,3931117920.0
600734,实达集团,3.61,-0.55,-70.83,22.97,7863674213.0
920132,泰鹏智能,21.84,-0.55,75.77,6.99,1808876160.0
688029,南微医学,90.65,-0.55,23.43,4.33,17028368804.0
300855,图南股份,27.09,-0.55,57.63,5.41,10714948335.0
600746,江苏索普,7.18,-0.55,41.16,1.54,8385111907.0
600568,ST中珠,1.82,-0.55,-75.13,2.1,3627022819.0
300234,开尔新材,5.44,-0.55,117.83,2.39,2737250730.0
600567,山鹰国际,1.82,-0.55,126.56,0.67,10584167570.0
603777,来伊份,12.77,-0.55,-42.13,2.57,4270596600.0
603869,ST智知,8.82,-0.56,128.84,1.17,4358108306.0
603137,恒尚节能,14.1,-0.56,28.39,2.08,2579360009.0
605100,华丰股份,28.65,-0.56,186.39,2.72,4902931800.0
002729,好利科技,14.12,-0.56,40.13,4.72,2583535270.0
002383,合众思壮,8.81,-0.56,-359.49,3.89,6522574287.0
300788,中信出版,28.64,-0.56,22.47,2.45,5445939390.0
600959,江苏有线,3.54,-0.56,43.67,0.78,17702540608.0
002200,*ST交投,7.06,-0.56,-10.71,-12.6,1299978203.0
688623,双元科技,67.7,-0.56,54.84,1.91,4003960790.0
300261,雅本化学,7.06,-0.56,-392.28,3.38,6800964865.0
300363,博腾股份,23.21,-0.56,233.93,2.39,12660231509.0
